Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-03-04,1913.125732421875,1923.4572728376852,1859.6772748458388,1888.1464084360714,3237002
2020-03-05,1951.559326171875,1972.4060358470417,1913.9065977492335,1915.4218007949187,3937056
2020-03-06,1943.661376953125,1950.2735186675905,1902.4730993885844,1926.7176937445574,2595027
2020-03-09,1811.3258056640625,1910.0952736312436,1777.025110829398,1905.5954030857886,4940975
2020-03-11,1794.1982421875,1825.0551995805795,1763.2495834038855,1775.1882524581827,6796449
2020-03-12,1625.3580322265625,1752.5967461484142,1614.79690126719,1748.5559431865577,8728786
2020-03-13,1658.8321533203125,1671.4136286502658,1383.0948225498498,1550.0984091235057,8029720
2020-03-16,1557.9046630859375,1691.8473380483388,1539.0323355480753,1611.720493024744,7844271
2020-03-17,1522.639404296875,1589.679619323215,1490.6346117359988,1588.7612602132651,5713248
2020-03-18,1519.3333740234375,1573.6543392316041,1494.859080676419,1539.9046410501521,7258778
2020-03-19,1513.7369384765625,1559.157812880962,1430.850762075047,1442.8303628528793,5135111
2020-03-20,1662.765625,1728.9543728874796,1505.0876215558744,1507.8628292170101,8547498
2020-03-23,1544.587890625,1618.8709873870664,1496.5305941973868,1498.6119997525986,7003490
2020-03-24,1575.5313720703125,1637.3722153595077,1510.498972810658,1529.185435338898,6350865
2020-03-25,1619.1484375,1674.3750157792422,1554.1160367453738,1572.6174181351998,2765520
2020-03-26,1656.7525634765625,1694.7729962120357,1593.4779234033408,1694.3566473368155,4556067
2020-03-27,1687.7884521484375,1711.3777125100628,1619.2408593293494,1683.6256414963862,4331250
2020-03-30,1645.2353515625,1762.2565896691383,1631.4056140465584,1633.6719881132274,8513547
2020-03-31,1689.26904296875,1716.0035685896992,1646.623370398741,1699.7223713322544,3927593
2020-04-01,1580.7117919921875,1697.2704961859056,1574.4675756960955,1689.0836574046125,4941878
2020-04-03,1530.249267578125,1609.6202419179517,1526.3640225084025,1609.6202419179517,5735369
2020-04-07,1642.182373046875,1652.0343800581115,1577.2425772074805,1581.8679220086756,5427577
2020-04-08,1577.6591796875,1670.674930423964,1573.5426670272218,1628.1217483644389,6285615
2020-04-09,1633.8104248046875,1645.5125687200018,1601.4791996984186,1619.286775636326,5307397
2020-04-13,1627.427978515625,1653.0986486328957,1615.170811702874,1629.0468496041015,2990438
2020-04-15,1605.1334228515625,1676.2249495914305,1598.3341886043017,1651.24808775977,4761399
2020-04-16,1587.4649658203125,1632.6545713780351,1549.5371305318956,1581.8219536459344,6245533
2020-04-17,1670.8599853515625,1713.1819023022513,1621.6463478591738,1665.1246013385698,9895823
2020-04-20,1682.3770751953125,1692.876587731244,1667.437185456594,1692.876587731244,3244282
2020-04-21,1607.4461669921875,1660.1288012599778,1598.2416627078228,1632.7467815033115,5122541
2020-04-22,1636.909912109375,1655.8738302773559,1590.3327015351529,1607.4464813452819,3829836
2020-04-23,1737.51123046875,1757.6314856332358,1628.9080834559782,1646.6231812774524,5934366
2020-04-24,1682.2847900390625,1713.1820137574246,1672.3402952452163,1702.774984322004,2987102
2020-04-27,1698.982177734375,1734.5048598487765,1688.2513969194758,1695.004447676551,3374741
2020-04-28,1719.75,1728.0293244525794,1695.281851072581,1725.2541167580625,2678505
2020-04-29,1762.8577880859375,1769.2407868635087,1711.4239735222193,1733.579331225216,4241510
2020-04-30,1863.5057373046875,1879.7407480887296,1796.6694828512373,1831.637146267561,5915544
2020-05-04,1785.7996826171875,1818.685935832793,1770.258588762938,1818.685935832793,3729348
2020-05-05,1787.927490234375,1828.8618021955035,1782.6083423524206,1808.602764199536,2905528
2020-05-06,1760.9617919921875,1807.307738576591,1751.7110995432652,1794.449366411382,3517431
2020-05-07,1749.9072265625,1789.50012174037,1742.2291068058307,1766.8822243002678,3166754
2020-05-08,1751.526123046875,1794.171792461388,1744.9118553907156,1793.801742180384,2686530
2020-05-11,1790.2861328125,1805.179721559928,1765.9567722372265,1765.9567722372265,2449841
2020-05-12,1803.4222412109375,1809.8977250213898,1767.1132784166164,1788.5286510315927,3256595
2020-05-13,1803.5609130859375,1844.5877032592925,1781.3592556745919,1844.5877032592925,2656665
2020-05-14,1759.80517578125,1779.0003595624119,1749.3981484300177,1766.8819769647828,2263146
2020-05-15,1751.0635986328125,1773.727795163627,1725.4391127602046,1772.4326756343107,3173682
2020-05-18,1799.8143310546875,1806.6135660251177,1731.8217555034464,1764.1066881117906,3727694
2020-05-19,1802.6358642578125,1819.1020259352758,1760.406438664688,1760.406438664688,3198693
2020-05-20,1807.2149658203125,1815.81815359421,1786.9559300056478,1803.8847396548754,2778505
2020-05-21,1841.997802734375,1848.288318657962,1795.698155599164,1800.1847187729702,3400908
2020-05-22,1868.96337890625,1879.7404567671942,1814.2918163556396,1828.9541393613774,3663418
2020-05-26,1797.4095458984375,1872.340154862809,1780.7582994619106,1864.0145316445453,4575317
2020-05-27,1855.0413818359375,1859.3891620703876,1795.7906521737013,1812.2106310924821,3482160
2020-05-28,1854.115966796875,1863.0890915320856,1823.5886877399937,1839.4998304426772,3475681
2020-05-29,1824.560302734375,1852.589946026401,1815.3559089163077,1833.487243533046,7237735
2020-06-01,1891.997802734375,1905.642573588956,1832.6545902973805,1840.8877288553508,3747773
2020-06-02,1893.7552490234375,1925.0688157775558,1887.1872809344081,1905.8273331414798,2443886
2020-06-03,1898.3941650390625,1914.7232174342998,1874.132476907225,1903.682626615267,3699799
2020-06-04,1940.5159912109375,1948.3557583650452,1898.9510230636456,1898.9510230636456,4048593
2020-06-05,1900.342529296875,1946.5000007151684,1892.9666570558168,1940.5622457501129,3573289
2020-06-08,1922.1455078125,1943.7165868792988,1913.1924408686755,1928.176132067734,2957841
2020-06-09,1922.423828125,1944.1804188630838,1911.475880678916,1914.1201679874957,2909439
2020-06-10,1956.4737548828125,1978.0448348121665,1923.7692143447596,1927.0629084103334,5168397
2020-06-11,1918.3416748046875,1952.994663596838,1912.9142483444314,1948.3557214030213,2269513
2020-06-12,1892.224365234375,1901.2238670480576,1865.782396904304,1865.9679092746298,2842642
2020-06-15,1883.3175048828125,1910.316121934644,1856.4579654725455,1891.8531119953157,2399022
2020-06-16,1898.0694580078125,1924.1866095423334,1884.3381450802467,1915.8829490845442,2146528
2020-06-17,1899.9249267578125,1910.1770327788374,1880.2094253753862,1898.2548625150205,2703527
2020-06-18,1890.9254150390625,1910.5017265890797,1878.9569226631365,1897.3271773104102,1944389
2020-06-19,1896.9560546875,1939.0776688044793,1885.2659440242594,1894.543827607056,5681758
2020-06-22,1881.508544921875,1904.053849595551,1873.3440745019107,1901.9663255796706,3196138
2020-06-23,1888.327880859375,1896.3995950861918,1864.854787731529,1880.6271914088604,4205944
2020-06-24,1894.7293701171875,1915.1871490448546,1884.894836014062,1887.121550760438,2560937
2020-06-25,1870.5145263671875,1911.244467525246,1864.1591972694662,1888.0497531135318,3043931
2020-06-26,1965.8446044921875,1978.044931736033,1874.0861929061796,1878.7715697774236,6300722
2020-06-29,1949.8863525390625,1973.9626421385522,1940.2838787405533,1955.7778993392237,3076341
2020-06-30,1931.79443359375,1959.3961371669284,1925.2072721769007,1948.3555463419887,3071725
2020-07-01,1940.9794921875,1961.2979646609183,1929.3357041170436,1929.5212164685602,2503466
2020-07-02,2001.3787841796875,2008.6620141888247,1946.5001874217803,1950.2113412586189,3758699
2020-07-03,2040.809326171875,2045.7730838958526,2004.2545598576035,2007.4089492919427,4185208
2020-07-06,2099.77099609375,2105.987134061879,2045.7737479135803,2045.7737479135803,5190366
2020-07-07,2105.98681640625,2136.4183214863588,2070.9628040093826,2110.7186278906934,5630055
2020-07-08,2058.66943359375,2110.1616858777616,2048.1856066797172,2106.0795078325473,2793358
2020-07-09,2045.1700439453125,2082.4206502024917,2032.8304153739653,2068.039932858701,3443998
2020-07-10,2061.87060546875,2087.384786024815,2018.8675232726478,2046.0053335004625,9610320
2020-07-13,2059.690673828125,2082.8389538917186,2050.41278790998,2059.690673828125,2963503
2020-07-14,2015.110107421875,2077.318369183977,2008.6620229045602,2050.4125037501517,2976738
2020-07-15,2072.586181640625,2096.80154674497,2023.5991408722257,2027.2174246184777,5569321
2020-07-16,2078.026123046875,2169.38581276132,2064.403623988637,2086.6274169894564,8582118
2020-07-17,2046.4105224609375,2086.5343048984755,2036.460963143458,2080.118295465236,4509135
2020-07-20,2053.05859375,2070.7261126623575,2037.1579629402188,2046.6425855841253,2952646
2020-07-21,2069.00634765625,2081.6524376917723,2046.7823285551383,2073.609156658498,2665286
2020-07-22,2037.29736328125,2074.5386790097,2031.0207446872043,2074.5386790097,2861534
2020-07-23,2018.9324951171875,2037.2974166699182,2011.3076110661643,2037.2974166699182,2265766
2020-07-24,2006.1004638671875,2011.307824122326,1976.065859204408,2003.4039329965565,3665100
2020-07-27,2052.03662109375,2059.661507682276,2011.7732152914691,2013.1680199242112,4248480
2020-07-28,2147.766357421875,2157.2975210385325,2059.661210819116,2059.661210819116,8092319
2020-07-29,2116.429931640625,2177.7547916639182,2088.533841226484,2131.2613076403504,6090431
2020-07-30,2119.637939453125,2192.632709467194,2112.8963842607427,2125.5890146084694,7098496
2020-07-31,2121.405029296875,2171.0602165355363,2099.1346913279663,2141.6296989568523,4723290
2020-08-03,2096.0654296875,2142.2801295772156,2074.260033370192,2129.8197409537956,4012337
2020-08-04,2091.927734375,2110.4785887385488,2069.0065380013834,2101.4588984158645,2927928
2020-08-05,2101.040771484375,2138.7004976384433,2094.9966179040925,2101.505706375166,3800641
2020-08-06,2146.23193359375,2156.8323553323266,2106.480011545698,2115.4531616214886,4748047
2020-08-07,2134.37646484375,2164.7366191457463,2126.611962193437,2146.139225510474,3165491
2020-08-10,2122.70654296875,2161.9469979141954,2116.429922652225,2155.43791017854,2929353
2020-08-11,2120.009765625,2149.858672780445,2116.011507667092,2122.8924524038734,2774423
2020-08-12,2099.041259765625,2135.3524865044265,2088.9986225507528,2127.8672177418803,3415751
2020-08-13,2096.3447265625,2138.7003373428006,2092.671786604336,2113.59385512182,2695682
2020-08-14,2084.906982421875,2121.3115125930244,2076.4918443604993,2117.313028005914,2270405
2020-08-17,2095.3681640625,2110.8040909537085,2081.2807297696645,2104.2950034485652,2625630
2020-08-18,2110.57177734375,2128.471769287298,2090.62611743902,2104.10922825364,3493374
2020-08-19,2098.343994140625,2124.3803449752104,2094.5314376751185,2116.7089201757344,2843005
2020-08-20,2094.8564453125,2116.894305495761,2082.9540711528484,2098.7153126562553,2895164
2020-08-21,2090.9052734375,2111.7342656553024,2083.8847112104095,2101.505698098187,1975294
2020-08-24,2090.43994140625,2101.4587599698457,2073.609210815817,2092.764615409407,2167966
2020-08-25,2085.372802734375,2092.2074378389298,2076.9111221972034,2087.5580879770655,1663419
2020-08-26,2095.460693359375,2101.411766713121,2061.008986678043,2084.767195257031,2618149
2020-08-27,2090.718994140625,2126.9376014624113,2084.5354512909894,2107.084792071097,3579393
2020-08-28,2081.5595703125,2120.0560796841573,2078.351565701352,2109.316040752106,2941136
2020-08-31,2098.94775390625,2116.568734058577,2071.749073298538,2082.9075063683686,6018154
2020-09-01,2088.8125,2118.2427796827537,2084.116613491123,2109.873953950908,3610908
2020-09-02,2106.2939453125,2109.6415665397076,2084.442010628783,2089.4169035877567,2084137
2020-09-03,2138.235107421875,2161.0169122193684,2108.9442155393835,2108.9442155393835,4654146
2020-09-04,2128.28564453125,2161.249477355819,2104.2484239012974,2115.4533982938533,5231303
2020-09-07,2163.853515625,2179.149828092816,2123.2182516677326,2128.471925113913,4620401
2020-09-08,2183.51953125,2222.8065179264427,2163.8528819816693,2172.1286297875995,7453998
2020-09-09,2164.4111328125,2193.5626389361755,2157.297720361139,2161.9470688964,3866535
2020-09-10,2167.666015625,2183.7993483718196,2161.2965433474337,2171.2461053643597,2308813
2020-09-11,2207.603515625,2215.8792642853778,2166.7355649517895,2167.4795060380916,4145424
2020-09-14,2316.67724609375,2330.020966902354,2214.8102035548163,2216.902410349401,7512131
2020-09-15,2316.67724609375,2360.009264291399,2291.7569201112046,2316.67724609375,7318770
2020-09-16,2327.463134765625,2331.740624862007,2303.5655363166375,2314.398424142725,3074003
2020-09-17,2288.363037109375,2320.722551527765,2278.7390208983284,2306.0771021892647,4828176
2020-09-18,2278.087646484375,2325.0460654946382,2265.534405758859,2310.7261631783026,4183256
2020-09-21,2292.408203125,2329.230913238894,2280.180278297997,2292.1291967641887,4598809
2020-09-22,2346.014404296875,2375.8167696487026,2285.619420663996,2310.725899247368,7499613
2020-09-23,2294.40673828125,2343.132042364348,2240.055904637282,2333.9727358404225,7502280
2020-09-24,2168.688232421875,2278.1803706436244,2141.117691396964,2278.1803706436244,8424708
2020-09-25,2252.422607421875,2268.8812497725953,2187.1458234264574,2201.9306555170106,8228267
2020-09-28,2256.142333984375,2272.6009781523176,2200.071159700648,2268.881500283001,4347166
2020-09-29,2313.887451171875,2334.9491340902982,2256.1426844910543,2264.093115075653,6995811
2020-09-30,2317.513916015625,2329.3232138517255,2287.479084261575,2314.4453011085607,3917166
2020-10-01,2346.479248046875,2361.868634355616,2317.513902649653,2333.9725481230694,2610337
2020-10-05,2516.041015625,2536.7771515143845,2420.4969215714004,2436.258164675727,17412105
2020-10-06,2523.94482421875,2544.1229469247123,2464.2472478416253,2544.1229469247123,9846367
2020-10-07,2544.076416015625,2575.7385179304315,2513.437261359551,2549.7021719008094,9656101
2020-10-08,2627.532470703125,2682.6737831222163,2603.634867501631,2603.634867501631,19839329
2020-10-09,2615.6767578125,2631.391690936138,2585.0375985855735,2612.933687778943,7739245
2020-10-12,2631.531005859375,2653.847876580444,2604.332319668072,2618.0478964653958,4623203
2020-10-13,2628.322998046875,2654.684665344176,2614.9792783028083,2645.4790469899976,4209878
2020-10-14,2623.7001953125,2653.9563268446404,2603.109109248237,2653.9563268446404,4395936
2020-10-15,2559.26611328125,2640.649673047913,2546.5658768991807,2625.007950114997,6629355
2020-10-16,2580.46435546875,2588.2617350474147,2550.5816579998236,2568.137788360196,5273773
2020-10-19,2532.138671875,2590.456583612366,2527.5162372673058,2590.456583612366,3331194
2020-10-20,2557.771728515625,2577.2887709922884,2538.1144741248063,2544.6980504582248,3406273
2020-10-21,2498.380126953125,2567.1104207552207,2486.847410454485,2557.772078009658,4570143
2020-10-22,2494.410888671875,2508.885317359119,2463.5478537637096,2484.9325636617396,5262294
2020-10-23,2509.025634765625,2523.2198682196754,2493.430650089395,2509.959468913745,3499091
2020-10-26,2510.3330078125,2530.6439013143467,2493.804188353197,2511.9672176344875,2672752
2020-10-27,2456.123779296875,2538.3011838567904,2450.4742651228617,2521.118726825367,3537502
2020-10-28,2448.7001953125,2480.217102158167,2433.5721256239567,2474.6608338079373,3569445
2020-10-29,2458.458740234375,2479.330027707572,2428.2026005825287,2435.4398162942925,3105968
2020-10-30,2488.5283203125,2497.3997457873365,2448.1399885454803,2461.6805853228625,3427003
2020-11-02,2432.2646484375,2488.528158985713,2428.015657230262,2483.9989719211108,2571196
2020-11-03,2459.34619140625,2488.6684982774996,2428.9498382595525,2431.7046039454444,2879269
2020-11-04,2477.60205078125,2541.7566410081195,2437.3071973153965,2437.3071973153965,4893928
2020-11-05,2507.99853515625,2530.6907524452927,2490.535880727526,2507.344896795428,2816502
2020-11-06,2528.30908203125,2533.7253653948724,2503.889411572959,2520.4182295036435,3884421
2020-11-09,2546.19189453125,2562.4405150573675,2516.7761233124793,2550.394147562503,3646592
2020-11-10,2474.287353515625,2533.63233851761,2463.7817180607976,2518.7377276256984,4760020
2020-11-11,2509.959228515625,2514.6283988090213,2468.496859518165,2491.4225312561084,3242441
2020-11-12,2494.31787109375,2533.492169960005,2485.6331674865623,2508.2786467057035,2437505
2020-11-13,2481.05712890625,2488.5743107464464,2461.5865974396593,2480.029820239141,2548093
2020-11-14,2493.664306640625,2511.0802236912623,2484.045768553842,2500.761309937775,298819
2020-11-17,2489.649169921875,2516.6836293597307,2474.707819988756,2516.6836293597307,2827273
2020-11-18,2452.854736328125,2487.9202450718803,2434.551728575078,2484.932022172076,2893762
2020-11-19,2462.427001953125,2499.079989706189,2456.7774881411665,2462.5204765561475,4167501
2020-11-20,2484.232421875,2498.9403104736393,2453.6960892390066,2479.32979234212,2711471
2020-11-23,2543.998046875,2549.367594005231,2488.668365576535,2512.014222664495,3706418
2020-11-24,2541.943115234375,2561.506893706696,2526.02119849676,2553.475829385502,3120516
2020-11-25,2522.56640625,2552.1221679093064,2510.333086859736,2548.433568363757,3302249
2020-11-26,2540.589599609375,2550.2546474868377,2502.67583715033,2508.2788427558903,2341099
2020-11-27,2502.348388671875,2537.8808208342502,2492.4498842658395,2526.0211736753595,6086808
2020-12-01,2546.378662109375,2554.8764149352437,2450.80065856317,2501.7413501671103,3605017
2020-12-02,2567.6240234375,2572.4331786597536,2523.640338797905,2539.0953413275984,2509032
2020-12-03,2530.1767578125,2590.3623199878407,2522.0991840385173,2590.3623199878407,2852548
2020-12-04,2547.07958984375,2557.6319621995644,2520.4185770823515,2531.4378665513714,2686527
2020-12-07,2556.557861328125,2562.4410624259663,2527.0953465180914,2535.359870439686,1996400
2020-12-08,2612.214111328125,2619.9182424696824,2551.65488019036,2558.7053730748494,4277818
2020-12-09,2624.821044921875,2652.088956198091,2608.338735567477,2628.7431027104317,3659996
2020-12-10,2600.07421875,2640.229083328373,2596.292145209787,2631.544380973359,2127801
2020-12-11,2599.42041015625,2621.9256727343904,2581.6308268824187,2607.9181627529197,1795408
2020-12-14,2612.588623046875,2618.4718257420404,2573.8812302787087,2616.6041568221103,2483658
2020-12-15,2578.829833984375,2609.786345959962,2572.713174487586,2601.6620341642156,2365509
2020-12-16,2627.995849609375,2633.2254117063767,2577.8022672885154,2595.12493524964,2565149
2020-12-17,2650.408203125,2664.8826333466886,2619.404953021724,2625.0079582688295,2863460
2020-12-18,2671.699462890625,2706.251325919969,2657.8786720815174,2678.2363018421224,6076692
2020-12-21,2633.552490234375,2695.512482064842,2600.7283085226345,2671.6997094015287,2705195
2020-12-22,2682.438232421875,2692.8503905888533,2632.1511790632057,2646.485622518222,2881737
2020-12-23,2716.289794921875,2725.8615939413676,2675.8547349299697,2685.7534670619325,2790988
2020-12-24,2716.850830078125,2728.056841340641,2692.4309270764293,2716.523896888215,1807144
2020-12-28,2735.5732421875,2754.530118080371,2709.9862816533155,2717.456953690954,2108994
2020-12-29,2736.60107421875,2756.678509160126,2726.795815293892,2726.795815293892,1994151
2020-12-30,2716.8037109375,2752.662850743021,2709.9866761135177,2740.242811075248,2637968
2020-12-31,2673.33349609375,2712.787985731323,2656.757941275598,2708.1188153600124,4040956
2021-01-01,2734.500244140625,2745.472796985721,2688.5089056196907,2689.44273990438,2681440
2021-01-04,2838.34228515625,2848.8946571079023,2746.359617377793,2754.8108624004954,5113293
2021-01-05,2888.349609375,2908.1935890708355,2838.4829468870485,2838.4829468870485,5801309
2021-01-06,2849.59521484375,2907.492938363433,2836.2413394668347,2894.886175984147,3726716
2021-01-07,2832.13232421875,2877.00310180892,2801.7359763036766,2871.540080704543,3717827
2021-01-08,2914.402587890625,2921.0329008231583,2857.5321855878724,2885.547207015204,5879039
2021-01-11,2966.27685546875,3016.283709941457,2938.3553110822813,3016.283709941457,9508039
2021-01-12,2964.782958984375,2997.607132810927,2941.5770929453024,2966.276956588702,3611458
2021-01-13,2949.93505859375,2966.7908089761395,2919.3987304254506,2964.9231408559153,3572801
2021-01-14,3041.391357421875,3056.1740604318466,2919.481169360795,2951.8534090501994,6931542
2021-01-15,3025.158447265625,3063.1909496985836,3003.3118352267725,3026.702114317324,4131692
2021-01-18,3014.305419921875,3047.051812316464,2982.1670834463325,3040.7364366403644,4160906
2021-01-19,3050.747314453125,3067.8690446499495,3023.8953193987913,3024.830930574348,2975735
2021-01-20,3095.750244140625,3113.6671064414854,3056.735304550454,3059.448485539383,3453446
2021-01-21,3063.05126953125,3096.0781670179917,3052.057836312436,3092.1954713345353,2778546
2021-01-22,3090.41748046875,3110.907274608415,3033.157891655182,3033.157891655182,3052459
2021-01-25,3079.376953125,3124.754092860327,3067.541335296261,3095.8903981758704,2272887
2021-01-27,3051.074462890625,3093.551113228611,3019.2168609268024,3087.5164676350937,2786662
2021-01-28,2990.728271484375,3064.1269304393036,2978.799227709382,3022.0244229981527,3083938
2021-01-29,2911.0146484375,3009.7216520760494,2900.3953675782263,3003.3594488114045,5445659
2021-02-01,2937.21142578125,2961.2097642559816,2848.0944494635937,2900.3950297609927,3985846
2021-02-02,2997.1845703125,3016.4114320414596,2947.176182050434,2969.630857723199,2881837
2021-02-03,2994.00244140625,3027.637615836239,2959.01044810159,3006.118559852236,2505866
2021-02-04,2983.14990234375,3029.3692391429577,2971.501586958115,3008.9728664450554,2057261
2021-02-05,2954.613525390625,2999.429441684171,2927.527625165994,2992.9735869540013,2366135
2021-02-08,3007.1484375,3018.282120849036,2951.9939674032,2984.132307640422,2526592
2021-02-09,2972.343017578125,3036.806763874272,2960.27372492254,2989.2776710263956,2658751
2021-02-10,3006.399658203125,3012.106749743223,2954.005428501241,2979.9218142946374,2127983
2021-02-11,2999.56982421875,3012.0135001780386,2979.9688131912976,3007.9903259086964,1165882
2021-02-12,2985.348388671875,3036.5262777882303,2977.114964080157,2979.1732631229083,2777404
2021-02-15,2937.678955078125,3002.3763790132916,2929.9133363351457,3002.3763790132916,2630853
2021-02-16,2908.628173828125,2963.6887564557305,2900.3947495002412,2947.1753099760517,3435770
2021-02-17,2875.226806640625,2931.129574607018,2849.4506729652862,2905.1663643799484,3678426
2021-02-18,2860.4912109375,2898.430065242326,2835.837762576833,2867.6485457928056,4189909
2021-02-19,2874.057861328125,2888.3725324679845,2821.944125590322,2861.0995525618614,3725028
2021-02-22,2767.95849609375,2896.651843142297,2753.643601184785,2896.651843142297,5366696
2021-02-23,2788.308349609375,2833.0306090023355,2776.8939390749447,2778.7651614058577,3832829
2021-02-24,2758.27587890625,2809.9684053678598,2733.060970592459,2780.6368985322083,3774549
2021-02-25,2802.436279296875,2834.808289836681,2777.3150271525437,2782.50771500827,4224073
2021-02-26,2707.939453125,2780.963950576668,2694.5601677192,2769.409061266955,5553153
2021-03-01,2735.915283203125,2774.0882806069335,2714.957675588104,2737.599429698444,3265871
2021-03-02,2812.77490234375,2830.2239603508524,2758.181895905558,2769.409230624305,3306469
2021-03-03,2862.12841796875,2866.7128216481406,2803.9332164637362,2839.580095855779,3509857
2021-03-04,2853.333740234375,2883.03939905423,2821.8505113101264,2828.3529641707996,3916760
2021-03-05,2814.36572265625,2865.964596426504,2803.653018551886,2821.897439589088,3203686
2021-03-08,2813.3369140625,2837.709638973579,2803.0920139679665,2821.80424370073,2003125
2021-03-09,2854.5029296875,2869.4258825635384,2799.442347914434,2813.3360371076965,1942397
2021-03-10,2873.21533203125,2894.0326824127824,2862.97043449392,2877.004603290459,3053778
2021-03-12,2861.05224609375,2916.300133576967,2845.521237102741,2877.004462864669,2938317
2021-03-15,2868.72412109375,2899.4590396490153,2845.1935913432253,2845.1935913432253,3097083
2021-03-16,2909.7978515625,2938.754974442185,2862.9704622072863,2862.9704622072863,4894756
2021-03-17,2912.51123046875,2951.853732396084,2886.641668683081,2905.073166114054,3838390
2021-03-18,2840.9833984375,2943.853803818139,2794.7174704503955,2924.6737742880982,3656306
2021-03-19,2853.80126953125,2899.459142302963,2811.5116884867384,2834.9019687570108,5776626
2021-03-22,2928.135498046875,2937.304533482671,2824.2826549413894,2852.3978171599433,2821646
2021-03-23,2940.252197265625,2964.952244507302,2921.773873873697,2937.819516488775,3305973
2021-03-24,2920.13623046875,2949.3272544523334,2910.8267162195625,2910.873542464068,2207104
2021-03-25,2867.50830078125,2929.2586447854446,2853.614382012018,2911.8093574954632,3179786
2021-03-26,2869.33251953125,2917.2357680498512,2847.1117531774385,2891.646709954127,3697370
2021-03-30,2955.175048828125,2983.1497346816645,2863.8124704475476,2884.489571066753,4694008
2021-03-31,2973.232421875,2998.6341769668193,2930.334552967263,2951.8536125835617,3530069
2021-04-01,2961.20947265625,3007.9900330457644,2942.4972485004446,2985.6290165478586,4285076
2021-04-05,3030.3505859375,3052.898903963914,2948.1104647227376,2966.8226860158047,5317862
2021-04-06,3054.48974609375,3064.126586844913,3022.0240841249065,3064.126586844913,2291562
2021-04-07,3060.7587890625,3066.512935748323,3026.5155517113917,3049.1573000317767,2491268
2021-04-08,3103.75048828125,3120.2639376926445,3055.7535790277957,3059.449198277345,2578118
2021-04-09,3108.334716796875,3138.3679316234206,3095.0022554485854,3138.040376292187,2911129
2021-04-12,3037.509033203125,3123.1642968285832,3006.306303731688,3108.3347657620934,3791828
2021-04-13,2904.183837890625,3007.054238221565,2875.179892220162,3007.054238221565,8654596
2021-04-15,3011.685546875,3028.807277066147,2888.6526773301093,2956.8120428150823,6062760
2021-04-16,2989.41796875,3037.929499774362,2977.6762311840735,3021.0884985437065,3224657
2021-04-19,2958.215576171875,2983.6641554574558,2933.234802492356,2964.9519312150132,2679106
2021-04-20,2942.076171875,3017.6736006493184,2925.048094140312,3017.3460453691387,3141893
2021-04-22,2917.984375,2945.304177467718,2905.3067970399084,2945.304177467718,1988980
2021-04-23,2909.283203125,2918.171510064922,2892.021221120558,2905.0729524692474,1615309
2021-04-26,2901.143310546875,2949.9821704438205,2889.2142675170116,2902.3128245694106,2490260
2021-04-27,2930.333984375,2934.1700812783733,2903.2012622974535,2906.0080956158204,1471417
2021-04-28,2922.942626953125,2948.110473297232,2911.6216416696248,2947.128035992355,1639037
2021-04-29,2914.6630859375,2954.052412814327,2905.5408758137887,2943.058980101137,1621395
2021-04-30,2840.188232421875,2930.3812950136044,2825.5460075589376,2899.4592971606453,3072305
2021-05-03,2841.451416015625,2858.292418810581,2810.5762442248724,2830.130428324061,1545831
2021-05-04,2853.38037109375,2891.0387233968972,2839.5801053429072,2865.5901434252482,1990777
2021-05-05,2896.371337890625,2899.8330533975677,2855.859330159524,2872.3261774637467,1939289
2021-05-06,2911.107666015625,2932.205746024226,2876.069069329442,2905.5408245942035,1791671
2021-05-07,2931.176025390625,2956.3909281458955,2911.434767548973,2931.2696778721415,1912540
2021-05-10,2942.96484375,2960.4607264009837,2923.7848153612304,2943.3858230792744,2137153
2021-05-11,2921.539794921875,2926.6856568220687,2892.11463822874,2923.785170564582,2415625
2021-05-12,2888.793212890625,2919.1069241966948,2872.8878225985277,2919.1069241966948,1978558
2021-05-14,2855.017822265625,2898.9915524463504,2844.2582925405536,2898.9915524463504,2043935
2021-05-17,2872.092529296875,2877.1915647381243,2840.5156507680795,2858.292263865772,2890462
2021-05-18,2889.91650390625,2922.84997911352,2879.8118552213236,2900.395305778461,2098538
2021-05-19,2883.55419921875,2917.236208035062,2869.613681382517,2885.4254219307672,1986041
2021-05-20,2862.970458984375,2889.9161089883714,2855.579221389925,2869.6133903065147,2329027
2021-05-21,2882.150390625,2889.3545514033844,2858.385956779236,2863.9059716614593,1685566
2021-05-24,2883.0859375,2905.072800888366,2874.197631023852,2883.0859375,1652260
2021-05-25,2927.744873046875,2941.1425494890455,2897.7529733880406,2907.060740995805,1841613
2021-05-26,2969.5830078125,2975.6942281863426,2918.1547838048464,2933.3857794443566,1923753
2021-05-27,2989.797607421875,3025.289701660924,2972.6862330605964,2972.8271694343985,5959785
2021-05-28,2955.574951171875,3006.7210841781875,2948.100273289002,2998.7294865498216,1763701
2021-05-31,2970.194580078125,2980.724868428267,2941.4720227097837,2961.5919524125343,1652799
2021-06-01,2964.411865234375,2980.3480010951585,2944.667923220445,2979.078885402787,1377441
2021-06-02,2942.2705078125,2970.47614030754,2928.684840734994,2962.390663381777,2240078
2021-06-03,2953.36474609375,2965.869288976459,2935.8771622682443,2965.869288976459,1281706
